,Month,Studio,avg_Monthly_cume_Gross,avg_Monthly_gross
0,1,New Yorker,573489371.236,38235337.9917
0,2,New Yorker,572182585.651,38148233.3683
0,5,New Yorker,571082686.207,38074831.8405
0,6,New Yorker,569987272.198,38001700.5108
0,7,New Yorker,568995220.858,37935434.2837
0,8,New Yorker,568202436.681,37882559.4554
0,11,New Yorker,567017581.557,37803597.4008
0,3,New Yorker,565838558.668,37725106.3375
0,10,New Yorker,564760964.988,37653264.5041
0,4,New Yorker,563690459.775,37582917.992
0,9,New Yorker,562524751.208,37505173.2432
0,1,Miramax/Dimension,562462521.723,37484287.9331
0,2,Miramax/Dimension,562284320.099,37468021.8318
0,3,Miramax/Dimension,561953855.555,37448968.7716
0,4,Miramax/Dimension,561789453.46,37452892.2633
0,5,Miramax/Dimension,561630056.932,37436556.1366
0,7,Miramax/Dimension,561378004.55,37451494.7302
0,8,Miramax/Dimension,561320505.568,37453588.3111
0,9,Miramax/Dimension,561275619.26,37432077.5112
0,10,Miramax/Dimension,561128665.707,37415112.7124
0,11,Miramax/Dimension,561148790.586,37404413.1234
0,6,Miramax/Dimension,561041390.769,37397382.5279
0,12,Miramax/Dimension,560947167.244,37388167.7227
0,1,BET Pictures,560851132.018,37381783.0104
0,2,BET Pictures,560755196.737,37375417.1602
0,3,BET Pictures,560659507.225,37369102.4204
0,5,BET Pictures,560564564.634,37362761.0642
0,6,BET Pictures,560469371.714,37356383.7479
0,3,Kit Parker Films,560373784.654,37350038.8565
0,10,Kit Parker Films,560277952.084,37343673.2289
0,11,Kit Parker Films,560182496.237,37337383.3626
0,4,Northern Arts Enter…,559991015.412,37324644.1463
0,12,Northern Arts Enter…,559895447.228,37318277.8138
0,1,Northern Arts Enter…,559799922.199,37311910.1976
0,9,Northern Arts Enter…,559704268.13,37305539.7943
0,10,Northern Arts Enter…,559608685.391,37299176.6393
0,11,Northern Arts Enter…,559513095.038,37292805.1655
0,3,Northern Arts Enter…,559417559.425,37286450.2529
0,4,FM Entertainment In…,559322097.55,37280122.0509
0,4,Cinepix Film Proper…,559131179.008,37267420.3658
0,5,Cinepix Film Proper…,559035783.659,37261072.2069
0,6,Cinepix Film Proper…,558940468.562,37254719.5493
0,12,Cinepix Film Proper…,558845140.193,37248372.8028
0,6,Lionsgate,557970058.797,37181686.2982
0,7,Lionsgate,557073493.896,37118338.3344
0,3,Lionsgate,556620712.368,37165716.6177
0,4,Lionsgate,555996589.716,37163093.1619
0,5,Lionsgate,555334042.283,37087029.6818
0,8,Lionsgate,554507918.669,37062635.4069
0,10,Lionsgate,553547688.895,37076926.0535
0,11,Lionsgate,553012531.665,37203699.0787
0,1,Lionsgate,552717923.534,37173304.4768
0,9,Lionsgate,551909508.592,37163969.6333
0,12,Lionsgate,551618564.682,37124971.9366
0,2,Lionsgate,551381073.169,37109218.0557
0,6,Filmopolis Pictures,551290810.894,37103148.8249
0,7,Filmopolis Pictures,551200592.645,37097085.7794
0,9,Discovery/IMAX,550857794.2,37072917.074
0,5,Discovery/IMAX,550600246.286,37054921.8195
0,6,Discovery/IMAX,550345958.293,37036962.0845
0,7,Discovery/IMAX,550092581.034,37019100.9951
0,8,Discovery/IMAX,549838594.876,37001142.8881
0,10,Discovery/IMAX,549583708.538,36983214.9411
0,11,Discovery/IMAX,549332467.383,36965300.6489
0,12,Discovery/IMAX,549079457.599,36947340.8055
0,1,Discovery/IMAX,548828357.294,36929349.3163
0,2,Discovery/IMAX,548578044.059,36911396.2748
0,3,Discovery/IMAX,548328107.112,36893449.23
0,4,Discovery/IMAX,548080084.587,36875543.2699
0,11,Legacy Releasing,547901792.265,36863589.8551
0,4,Legacy Releasing,547723740.724,36851623.1015
0,5,Legacy Releasing,547546218.127,36839718.0547
0,6,Legacy Releasing,547368854.455,36827786.6647
0,7,Legacy Releasing,547280075.17,36821841.3198
0,8,Legacy Releasing,547191134.601,36815875.1058
0,9,Legacy Releasing,547102321.933,36809914.3241
0,10,Legacy Releasing,547013444.3,36803957.1349
0,2,Legacy Releasing,546924779.305,36798013.2588
0,3,First Run Features,545508860.725,36702739.6283
0,1,First Run Features,544011902.694,36602034.1715
0,5,First Run Features,542436121.67,36495959.7483
0,8,First Run Features,540955313.407,36396327.4184
0,2,First Run Features,539483189.097,36297295.746
0,4,First Run Features,538019631.997,36198790.425
0,6,First Run Features,536648752.477,36106535.0274
0,12,First Run Features,535284693.097,36014742.8984
0,9,First Run Features,533927035.299,35923443.924
0,10,First Run Features,532660785.914,35838308.6718
0,11,First Run Features,531400744.406,35753532.2036
0,7,First Run Features,530146773.308,35669146.9961
0,8,Zeitgeist,528741785.943,35574243.1234
0,9,Zeitgeist,527343173.124,35479782.8156
0,10,Zeitgeist,525784223.559,35374691.8879
0,1,Zeitgeist,524720879.103,35303105.3529
0,4,Zeitgeist,523419826.857,35215906.6079
0,11,Zeitgeist,522205656.432,35134137.9862
0,12,Zeitgeist,521237425.921,35068960.0478
0,2,Zeitgeist,520112639.602,34993237.7975
0,3,Zeitgeist,518913436.057,34912729.6375
0,5,Zeitgeist,517802975.933,34838207.2731
0,6,Zeitgeist,516698050.436,34764008.8343
0,7,Zeitgeist,515598818.78,34689880.9711
0,9,Polygram,515533234.561,34690272.4151
0,10,Polygram,515439858.271,34688998.4211
0,11,Polygram,515345490.091,34679744.6947
0,12,Polygram,515233409.084,34669849.68
0,1,Polygram,515154674.349,34664592.043
0,2,Polygram,515081436.375,34661668.9937
0,3,Polygram,515015088.713,34657350.0772
0,4,Polygram,514954467.194,34653526.2961
0,5,Polygram,514888052.976,34648558.3944
0,6,Polygram,514814864.103,34643337.4322
0,9,Live Entertainment,514662156.837,34634663.5899
0,10,Live Entertainment,514518470.124,34624665.7115
0,11,Live Entertainment,514369944.647,34614153.8322
0,3,Live Entertainment,514291421.807,34608872.8276
0,4,Live Entertainment,514212936.391,34603603.2873
0,7,Live Entertainment,514134646.117,34598433.7782
0,8,Live Entertainment,514057212.541,34593368.9899
0,9,Dreamworks SKG,514403810.826,34577407.6943
0,10,Dreamworks SKG,514696723.463,34607233.5609
0,11,Dreamworks SKG,514833542.847,34591797.7162
0,12,Dreamworks SKG,514650138.701,34578027.3031
0,1,Dreamworks SKG,514552964.309,34574078.2776
0,2,Dreamworks SKG,514614675.909,34558175.6
0,3,Dreamworks SKG,514729542.777,34559672.1221
0,4,Dreamworks SKG,514925803.333,34537476.5986
0,5,Dreamworks SKG,514974067.627,34606083.3779
0,6,Dreamworks SKG,515165833.869,34651522.9349
0,7,Dreamworks SKG,515675570.787,34707818.7818
0,8,Dreamworks SKG,516231964.187,34716550.2462
0,11,Avalanche Releasing,516154371.748,34711333.4894
0,10,Avalanche Releasing,516076808.321,34706119.946
0,4,Avalanche Releasing,515999270.36,34700909.9453
0,12,Distributor Unknown,515844903.379,34690696.3281
0,1,Distributor Unknown,515769847.944,34685695.5116
0,2,Distributor Unknown,515617619.051,34675387.0679
0,3,Distributor Unknown,515541567.752,34670209.0048
0,6,Distributor Unknown,515387264.188,34660021.2952
0,7,Distributor Unknown,515310594.55,34654860.0932
0,4,Distributor Unknown,515156735.455,34644687.9626
0,5,Distributor Unknown,515003298.268,34634379.3484
0,9,Distributor Unknown,514926224.148,34629255.1108
0,10,Distributor Unknown,514849461.506,34624130.3579
0,11,Distributor Unknown,514772768.449,34618956.1396
0,1,Artisan,514346265.366,34588139.2868
0,4,Artisan,513914317.449,34561533.807
0,5,Artisan,513476586.834,34532555.7076
0,7,Artisan,513118896.574,34515857.4737
0,9,Artisan,512761514.91,34490744.3306
0,10,Artisan,512380656.633,34465330.823
0,11,Artisan,511935552.48,34434490.0923
0,12,Artisan,511625419.819,34410117.3368
0,2,Artisan,511400211.384,34394864.8908
0,3,Artisan,511033029.401,34373626.0688
0,6,Artisan,510744173.369,34353910.0094
0,8,Artisan,510516441.091,34345635.6867
0,1,Kino International,509534782.955,34279523.3672
0,4,Kino International,508556948.201,34213775.0087
0,8,Kino International,507584741.464,34148275.0221
0,9,Kino International,506764819.493,34093045.5357
0,2,Kino International,505872235.503,34032988.9222
0,3,Kino International,504982772.134,33973249.7465
0,5,Kino International,504170355.925,33918611.3872
0,6,Kino International,503213871.206,33854279.2592
0,7,Kino International,502334405.172,33795109.3787
0,11,Kino International,501458579.953,33736053.0284
0,12,Kino International,500875768.391,33696786.817
0,10,Kino International,500150395.701,33647970.9164
0,2,Live Film & Mediaworks,500078101.215,33643521.4602
0,3,Live Film & Mediaworks,500008676.229,33639107.2548
0,4,Live Film & Mediaworks,499938858.922,33634267.1548
0,3,MacGillivray Freema…,499675274.677,33610792.4995
0,4,MacGillivray Freema…,499342188.954,33582699.3442
0,5,MacGillivray Freema…,499009789.612,33554829.1753
0,6,MacGillivray Freema…,498690462.222,33526946.3305
0,7,MacGillivray Freema…,498370781.876,33499643.8106
0,8,MacGillivray Freema…,498151925.291,33481461.2994
0,9,MacGillivray Freema…,497936481.344,33462928.2069
0,10,MacGillivray Freema…,497741455.999,33444481.5629
0,11,MacGillivray Freema…,497531620.191,33425873.1962
0,12,MacGillivray Freema…,497314171.958,33407032.943
0,1,MacGillivray Freema…,497118345.794,33388213.8414
0,2,MacGillivray Freema…,496916703.225,33369364.9182
0,5,Artistic License,496773815.548,33359771.0507
0,8,Artistic License,496630691.74,33350161.6525
0,3,Artistic License,496416601.531,33335755.3326
0,6,Artistic License,496273850.831,33326161.5789
0,7,Artistic License,496059838.595,33311803.5119
0,10,Artistic License,495846056.288,33297438.7879
0,11,Artistic License,495490152.59,33273524.507
0,12,Artistic License,495277066.661,33259196.0247
0,1,Artistic License,495064380.531,33244875.4132
0,2,Artistic License,494922792.238,33235331.8032
0,9,Artistic License,494709668.791,33221025.9953
0,4,Artistic License,494638982.225,33216265.4917
0,6,Roxie Releasing,494497360.6,33206760.7586
0,1,Roxie Releasing,494214934.436,33187743.8242
0,2,Roxie Releasing,494002928.003,33173486.4485
0,3,Roxie Releasing,493791181.967,33159257.2456
0,4,Roxie Releasing,493651074.218,33150249.2439
0,5,Roxie Releasing,493440983.174,33136057.5281
0,12,Roxie Releasing,493300677.628,33126584.787
0,7,Roxie Releasing,493230083.256,33121844.9294
0,9,Roxie Releasing,493019594.817,33107642.0898
0,10,Roxie Releasing,492949080.619,33102908.659
0,8,Roxie Releasing,492879738.276,33098185.4497
0,11,Roxie Releasing,492810184.561,33093455.0285
0,6,Leisure Time Features,492739803.263,33088732.6456
0,5,Leisure Time Features,492669361.547,33084002.3049
0,1,Leisure Time Features,492598945.628,33079274.9697
0,4,Leisure Time Features,492528547.651,33074549.4661
0,7,Stratosphere Entert…,492389272.473,33065181.0009
0,8,Stratosphere Entert…,492249563.327,33055836.8906
0,9,Stratosphere Entert…,492109863.125,33046451.1485
0,10,Stratosphere Entert…,491970535.25,33037169.9056
0,11,Stratosphere Entert…,491901705.114,33032469.4496
0,12,Stratosphere Entert…,491832598.277,33027764.9729
0,1,Stratosphere Entert…,491762603.346,33023052.5332
0,2,Stratosphere Entert…,491692450.611,33018349.8693
0,3,Stratosphere Entert…,491622399.95,33013661.4208
0,4,Stratosphere Entert…,491552659.036,33009059.2398
0,5,Stratosphere Entert…,491483710.204,33004861.9083
0,6,Stratosphere Entert…,491414632.912,33000201.6397
0,10,Good Machine Releasing,491344719.807,32995588.7609
0,1,Good Machine Releasing,491275055.842,32990892.4573
0,10,Alliance Films,490863605.076,32963658.6073
0,12,Alliance Films,490516850.767,32940255.4634
0,1,Alliance Films,490240183.62,32921533.7437
0,7,Alliance Films,490101798.672,32912357.2146
0,9,Alliance Films,489895621.042,32898433.8478
0,11,Alliance Films,489557567.088,32875305.0395
0,4,Alliance Films,489350466.686,32861365.0507
0,2,Alliance Films,489143301.86,32847584.0554
0,3,Alliance Films,488937454.038,32833819.6587
0,8,Alliance Films,488732158.121,32820416.9229
0,5,Alliance Films,488595014.482,32811120.5656
0,10,Phaedra Cinema,488387577.288,32797220.6953
0,6,Phaedra Cinema,488249260.701,32787944.6552
0,11,Phaedra Cinema,488111387.904,32778699.8099
0,12,Phaedra Cinema,487973912.397,32769461.7393
0,2,Phaedra Cinema,487836958.686,32760326.8851
0,3,Phaedra Cinema,487699318.822,32751066.1857
0,4,Phaedra Cinema,487630355.71,32746435.3179
0,7,Phaedra Cinema,487561420.436,32741807.0618
0,8,Phaedra Cinema,487492486.402,32737177.5801
0,9,Phaedra Cinema,487423671.409,32732571.5872
0,1,Phaedra Cinema,487355409.923,32727953.7554
0,10,Palm Pictures,486874978.123,32695644.0552
0,12,Palm Pictures,486600315.414,32677189.2111
0,11,Palm Pictures,486326081.55,32658755.1088
0,7,Palm Pictures,485915275.333,32631244.4813
0,8,Palm Pictures,485505784.818,32604023.5816
0,9,Palm Pictures,485165463.249,32581154.2855
0,4,Palm Pictures,484756493.227,32553686.0606
0,5,Palm Pictures,484484414.464,32535433.9868
0,6,Palm Pictures,484144739.106,32512623.2873
0,1,Palm Pictures,483941039.054,32498937.1667
0,3,Palm Pictures,483669704.099,32480772.8602
0,2,Palm Pictures,483534079.679,32471674.6049
0,11,Cowboy Pictures,483196453.99,32449039.8068
0,5,Cowboy Pictures,482927552.57,32430877.8614
0,6,Cowboy Pictures,482725668.953,32417302.2718
0,8,Cowboy Pictures,482456584.497,32399227.3564
0,9,Cowboy Pictures,482188159.199,32381172.1994
0,10,Cowboy Pictures,481919760.137,32363138.4743
0,12,Cowboy Pictures,481584208.349,32340659.0168
0,1,Cowboy Pictures,481249717.49,32318182.5081
0,2,Cowboy Pictures,481050324.299,32304720.1068
0,3,Cowboy Pictures,480851646.782,32291261.4487
0,4,Cowboy Pictures,480652656.415,32277778.5514
0,7,Cowboy Pictures,480519315.88,32268832.5847
0,11,IMAX Films,480232982.253,32199678.6883
0,12,IMAX Films,479726490.378,32130699.4765
0,1,IMAX Films,479402159.641,32067441.7758
0,2,IMAX Films,479170637.107,32000678.7707
0,3,IMAX Films,479083113.257,31939361.5157
0,4,IMAX Films,478843817.485,31871816.169
0,5,IMAX Films,478608535.288,31815474.5461
0,6,IMAX Films,478377356.583,31754116.5808
0,7,IMAX Films,478071840.278,31692437.3171
0,8,IMAX Films,477774913.515,31635644.6196
0,9,IMAX Films,477463694.838,31573055.6436
0,10,IMAX Films,477218310.05,31511682.9172
0,2,Shadow,476766168.933,31481794.4244
0,3,Shadow,476249822.014,31447735.64
0,4,Shadow,475671202.91,31409518.6995
0,5,Shadow,475158326.795,31375616.4044
0,6,Shadow,474518381.833,31333307.2139
0,7,Shadow,474072044.903,31303779.4375
0,8,Shadow,473562687.671,31270071.572
0,9,Shadow,473055138.005,31236412.7793
0,10,Shadow,472674653.816,31211215.9414
0,11,Shadow,472232083.618,31181858.7248
0,12,Shadow,471852496.692,31156727.6159
0,1,Shadow,471536270.877,31135817.3499
0,2,nWave Pictures,470971100.661,31094196.9202
0,3,nWave Pictures,470430314.941,31052780.6862
0,4,nWave Pictures,469871386.994,31011548.5849
0,5,nWave Pictures,469317030.866,30970564.0866
0,6,nWave Pictures,468774489.866,30929663.9729
0,7,nWave Pictures,468230386.851,30889078.3697
0,8,nWave Pictures,467744044.953,30852626.2918
0,9,nWave Pictures,467200974.42,30812017.8368
0,10,nWave Pictures,466720773.065,30775650.7702
0,11,nWave Pictures,466202809.014,30735261.9932
0,12,nWave Pictures,465721643.732,30700271.2621
0,1,nWave Pictures,465241316.316,30663851.8289
0,4,Primesco,465121278.972,30655797.4319
0,5,Primesco,464998780.587,30647718.9568
0,6,Primesco,464877422.779,30639665.0966
0,7,Primesco,464759093.979,30631713.8882
0,8,Primesco,464640568.994,30623713.0168
0,9,Primesco,464522115.098,30615821.7911
0,10,Primesco,464462378.355,30611829.6029
0,11,Primesco,464403141.209,30607837.1942
0,12,Primesco,464343526.238,30603823.1783
0,1,Primesco,464284629.729,30599808.1717
0,2,Primesco,464225867.965,30595801.6116
0,3,Primesco,464167740.058,30591814.8672
0,4,Seventh Art Releasing,464106519.051,30587780.0545
0,1,Seventh Art Releasing,463922951.424,30575683.9415
0,2,Seventh Art Releasing,463739529.954,30563595.4253
0,3,Seventh Art Releasing,463617319.266,30555541.9627
0,5,Seventh Art Releasing,463495176.58,30547498.0198
0,6,Seventh Art Releasing,463373205.426,30539485.8659
0,7,Seventh Art Releasing,463251349.465,30531458.7325
0,8,Seventh Art Releasing,463129442.486,30523429.4362
0,12,Seventh Art Releasing,463007593.324,30515399.9051
0,10,Seventh Art Releasing,462885825.014,30507376.4665
0,11,Seventh Art Releasing,462703300.446,30495353.8223
0,9,Seventh Art Releasing,462642498.786,30491349.4597
0,6,Regent Releasing,462157683.624,30459446.9668
0,5,Regent Releasing,461733773.334,30431540.3748
0,7,Regent Releasing,461251142.432,30399733.2716
0,8,Regent Releasing,460829747.409,30371924.9344
0,9,Regent Releasing,460349221.89,30340210.7874
0,11,Regent Releasing,459869048.778,30308529.5237
0,1,Regent Releasing,459450140.496,30280851.155
0,2,Regent Releasing,459091472.852,30257171.4462
0,3,Regent Releasing,458673077.686,30229606.5758
0,4,Regent Releasing,458255488.306,30202090.699
0,10,Regent Releasing,457839632.579,30174614.4878
0,12,Regent Releasing,457542912.017,30155027.9528
0,6,Eros Entertainment,456954511.735,30117327.6568
0,8,Eros Entertainment,456311676.732,30075298.0575
0,9,Eros Entertainment,455726606.39,30037501.4718
0,10,Eros Entertainment,455198291.427,30003574.7308
0,11,Eros Entertainment,454614634.03,29966149.2806
0,12,Eros Entertainment,454030620.832,29928397.143
0,1,Eros Entertainment,453509496.1,29894378.7801
0,5,Eros Entertainment,452986440.265,29860664.5855
0,3,Eros Entertainment,452405386.743,29822671.0836
0,4,Eros Entertainment,451710969.481,29777628.2475
0,2,Eros Entertainment,451364905.934,29755113.9371
0,7,Eros Entertainment,450792116.381,29719229.5283
0,7,Video Sound,450734626.509,29715445.9369
0,8,Video Sound,450676908.224,29711645.1023
0,9,Video Sound,450561687.482,29704147.7316
0,7,Paramount Vantage,449957205.034,29666555.6788
0,8,Paramount Vantage,449256933.782,29621827.8319
0,9,Paramount Vantage,448566428.632,29574094.7803
0,10,Paramount Vantage,447995131.385,29538004.8607
0,12,Paramount Vantage,447405303.321,29499187.5621
0,1,Paramount Vantage,446952347.581,29476474.8539
0,4,Paramount Vantage,446442892.873,29440237.2911
0,5,Paramount Vantage,445895000.429,29404022.0053
0,6,Paramount Vantage,445406083.078,29374505.9586
0,11,Paramount Vantage,444891265.962,29341276.3409
0,2,Paramount Vantage,444600200.485,29322144.0457
0,3,Paramount Vantage,444197009.689,29291366.1637
0,9,Independent Artists,444141627.643,29288026.412
0,9,WinStar Cinema,444029946.511,29280650.749
0,1,WinStar Cinema,443918401.663,29273274.8136
0,2,WinStar Cinema,443806877.513,29265902.882
0,3,WinStar Cinema,443639638.124,29254851.1029
0,5,WinStar Cinema,443528127.488,29247518.504
0,6,WinStar Cinema,443416841.815,29240180.3795
0,4,WinStar Cinema,443361075.277,29236512.729
0,7,WinStar Cinema,443305572.585,29232839.0772
0,8,WinStar Cinema,443250031.719,29229165.199
0,10,WinStar Cinema,443194524.138,29225492.1298
0,11,WinStar Cinema,443139120.275,29221818.4238
0,12,WinStar Cinema,443083483.368,29218144.2203
0,10,Castle Hill Product…,442916687.646,29207133.6566
0,6,Castle Hill Product…,442750038.281,29196136.7914
0,7,Castle Hill Product…,442638940.187,29188805.5557
0,8,Castle Hill Product…,442528067.6,29181489.5979
0,9,Castle Hill Product…,442417474.895,29174168.46
0,11,Castle Hill Product…,442251077.041,29163191.9206
0,12,Castle Hill Product…,442084704.384,29152228.6056
